booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
2376,113593,Cancelled,3/19/2022,3/20/2022,1,130,1819,385,3/19/2022
2191,122311,Cancelled,4/7/2022,4/10/2022,1,408,6041,1278,3/19/2022
2364,129595,Cancelled,4/1/2022,4/3/2022,1,370,4321,914,3/19/2022
2884,134314,Stayed,3/19/2022,3/20/2022,1,685,2404,508,3/19/2022
2312,134413,Cancelled,3/21/2022,3/22/2022,1,301,3444,728,3/19/2022
2655,145838,Stayed,3/19/2022,3/20/2022,1,417,2120,449,3/19/2022
2216,151151,Cancelled,3/20/2022,3/21/2022,2,635,3897,825,3/19/2022
2864,173243,Cancelled,3/20/2022,3/21/2022,1,162,2142,453,3/19/2022
2650,175856,Stayed,3/23/2022,3/24/2022,1,448,2794,591,3/19/2022
2341,182418,Cancelled,3/22/2022,3/23/2022,1,135,2274,481,3/19/2022
2743,182513,Cancelled,3/20/2022,3/21/2022,1,724,2132,451,3/19/2022
2231,183032,Stayed,3/23/2022,3/24/2022,1,315,3189,674,3/19/2022
2234,183919,Stayed,3/19/2022,3/20/2022,1,315,3224,682,3/19/2022
2056,185451,Cancelled,3/21/2022,3/22/2022,1,468,2166,459,3/19/2022
2282,186697,Stayed,3/20/2022,3/24/2022,1,229,15595,3299,3/19/2022
2351,1775,Stayed,3/20/2022,3/21/2022,1,25,2790,591,3/20/2022
2330,23899,Stayed,3/20/2022,3/21/2022,1,331,2274,481,3/20/2022
2371,27492,Cancelled,3/21/2022,3/22/2022,1,960,1794,395,3/20/2022
2814,37146,Stayed,4/12/2022,4/13/2022,1,800,5048,1068,3/20/2022
2398,39047,Stayed,3/20/2022,3/21/2022,1,233,3379,715,3/20/2022
2402,39047,Cancelled,3/20/2022,3/21/2022,1,562,2989,633,3/20/2022
2808,48864,Stayed,3/21/2022,4/1/2022,1,885,37166,7862,3/20/2022
2132,57801,Stayed,3/20/2022,3/21/2022,1,161,2067,438,3/20/2022
2136,57801,Cancelled,3/21/2022,3/22/2022,1,161,2387,505,3/20/2022
2268,59211,Stayed,3/21/2022,3/22/2022,1,473,2209,561,3/20/2022
2111,70558,Stayed,3/25/2022,3/26/2022,1,295,3184,673,3/20/2022
2092,70651,Stayed,3/20/2022,3/21/2022,1,383,2469,523,3/20/2022
2955,78365,Stayed,3/20/2022,3/21/2022,1,619,2014,426,3/20/2022
2469,108360,Cancelled,3/24/2022,3/25/2022,1,449,2430,514,3/20/2022
2420,122076,Stayed,3/20/2022,3/21/2022,1,29,1494,316,3/20/2022
2846,135369,Stayed,3/25/2022,3/26/2022,1,261,2274,481,3/20/2022
2769,137032,Stayed,3/20/2022,3/21/2022,1,139,1594,338,3/20/2022
2797,143913,Stayed,3/20/2022,3/21/2022,1,226,2859,629,3/20/2022
2928,150469,Cancelled,3/20/2022,3/21/2022,1,652,2794,591,3/20/2022
2523,153485,Stayed,3/22/2022,3/23/2022,1,955,1749,385,3/20/2022
2524,153485,Cancelled,3/23/2022,3/24/2022,1,955,2049,451,3/20/2022
2795,154793,Stayed,3/20/2022,3/21/2022,1,226,3055,0,3/20/2022
2796,154793,Stayed,3/20/2022,3/21/2022,1,226,3055,0,3/20/2022
2798,154793,Stayed,3/21/2022,3/24/2022,1,226,9165,0,3/20/2022
2004,162631,Stayed,3/21/2022,3/22/2022,1,252,3366,740,3/20/2022
2910,173243,No Show,3/20/2022,3/21/2022,1,677,1964,416,3/20/2022
2137,179762,Stayed,3/21/2022,3/22/2022,1,471,2079,440,3/20/2022
2911,179812,Cancelled,3/20/2022,3/21/2022,1,677,1708,362,3/20/2022
2573,191728,Stayed,3/20/2022,3/21/2022,1,653,2339,495,3/20/2022
2775,193476,Stayed,3/20/2022,3/22/2022,1,753,3403,721,3/20/2022
2584,3398,Stayed,3/22/2022,3/24/2022,1,346,5067,1073,3/21/2022
2563,14876,Stayed,3/21/2022,3/22/2022,2,466,2590,570,3/21/2022
2586,15445,Stayed,3/21/2022,3/22/2022,1,346,1754,371,3/21/2022
2605,19363,Stayed,3/25/2022,3/26/2022,1,517,2599,550,3/21/2022
2149,39916,Stayed,3/21/2022,3/22/2022,1,933,1780,376,3/21/2022
2098,50932,Cancelled,3/23/2022,3/27/2022,1,56,15486,3276,3/21/2022
2572,56894,Stayed,3/21/2022,3/22/2022,1,653,2144,453,3/21/2022
2537,56905,Stayed,3/21/2022,3/23/2022,1,515,4417,935,3/21/2022
2131,57801,Stayed,3/22/2022,3/23/2022,1,161,2181,462,3/21/2022
2135,57801,Stayed,3/21/2022,3/22/2022,1,161,2231,472,3/21/2022
2817,58198,Cancelled,3/21/2022,3/22/2022,1,800,2553,540,3/21/2022
2887,63953,Cancelled,3/25/2022,3/26/2022,1,569,2989,658,3/21/2022
2834,69059,Stayed,4/7/2022,4/8/2022,2,96,10397,2200,3/21/2022
2091,70651,Stayed,3/21/2022,3/22/2022,1,383,2729,578,3/21/2022
2954,78365,Stayed,3/21/2022,3/22/2022,1,619,2274,481,3/21/2022
2959,86098,No Show,3/21/2022,3/22/2022,1,853,3444,728,3/21/2022
2933,98717,Cancelled,3/26/2022,3/28/2022,1,648,4217,892,3/21/2022
2938,98742,Stayed,3/21/2022,3/22/2022,1,211,3639,770,3/21/2022
2470,104479,Cancelled,3/21/2022,3/22/2022,1,449,2313,490,3/21/2022
2293,106125,Cancelled,3/21/2022,3/22/2022,1,89,3120,792,3/21/2022
2602,116920,Stayed,3/22/2022,3/23/2022,1,176,2179,461,3/21/2022
2734,118825,Stayed,3/23/2022,3/24/2022,1,666,2924,618,3/21/2022
2263,122970,Stayed,3/21/2022,3/24/2022,1,883,9360,1980,3/21/2022
2533,132693,Cancelled,3/21/2022,3/22/2022,1,955,1741,369,3/21/2022
2252,137899,Stayed,3/21/2022,3/22/2022,1,557,2209,468,3/21/2022
2148,138286,Stayed,3/21/2022,3/22/2022,1,355,2794,591,3/21/2022
2863,140493,No Show,3/21/2022,3/22/2022,2,162,4849,1026,3/21/2022
2525,153758,Stayed,3/21/2022,3/22/2022,1,955,1594,338,3/21/2022
2253,154070,Cancelled,3/21/2022,3/22/2022,1,557,2469,523,3/21/2022
2437,163241,Cancelled,3/22/2022,3/23/2022,1,33,2274,481,3/21/2022
2069,179762,Stayed,3/22/2022,3/24/2022,1,486,4417,935,3/21/2022
2232,188854,Cancelled,3/26/2022,3/27/2022,1,315,3280,694,3/21/2022
2333,189468,Stayed,3/27/2022,3/29/2022,1,93,4742,1003,3/21/2022
2021,193036,Cancelled,3/24/2022,3/27/2022,1,88,11372,2406,3/21/2022
2138,648,Stayed,4/13/2022,4/17/2022,1,248,14815,3761,3/22/2022
2215,4328,Stayed,3/22/2022,3/23/2022,1,635,2014,426,3/22/2022
2380,6963,Cancelled,3/22/2022,3/23/2022,1,187,3509,891,3/22/2022
2560,8353,Stayed,4/1/2022,4/2/2022,1,466,1594,338,3/22/2022
2561,8353,Cancelled,4/1/2022,4/2/2022,1,466,1594,338,3/22/2022
2604,11199,Stayed,3/23/2022,3/24/2022,1,176,2083,459,3/22/2022
2343,14942,Cancelled,4/3/2022,4/7/2022,1,135,10395,2199,3/22/2022
2434,19536,Stayed,3/24/2022,3/25/2022,1,33,2274,481,3/22/2022
2435,29269,Stayed,3/22/2022,3/23/2022,1,33,1364,288,3/22/2022
2086,39916,Stayed,3/22/2022,3/23/2022,1,250,1884,398,3/22/2022
2311,57210,Cancelled,3/23/2022,3/24/2022,1,301,3314,729,3/22/2022
2128,57801,Stayed,3/23/2022,3/24/2022,1,161,1923,407,3/22/2022
2622,69586,Stayed,3/26/2022,3/27/2022,1,77,2006,441,3/22/2022
2945,78365,Stayed,3/22/2022,3/23/2022,1,619,2534,536,3/22/2022
2582,88692,Cancelled,4/7/2022,4/9/2022,5,346,29887,6575,3/22/2022
2177,97348,Stayed,3/25/2022,3/26/2022,1,83,3524,746,3/22/2022
2899,100139,Cancelled,3/24/2022,3/28/2022,1,772,14165,3116,3/22/2022
2140,105035,Stayed,3/25/2022,3/27/2022,1,248,4807,1018,3/22/2022
2507,109230,Stayed,3/23/2022,3/24/2022,1,629,1494,316,3/22/2022
2566,122529,Stayed,4/4/2022,4/7/2022,1,653,7796,1979,3/22/2022
2031,128934,Stayed,3/22/2022,3/24/2022,1,859,3897,825,3/22/2022
2845,141373,Stayed,3/27/2022,3/29/2022,1,261,3702,783,3/22/2022
2570,145744,Stayed,3/23/2022,3/24/2022,1,653,2339,495,3/22/2022
2286,158427,Stayed,4/2/2022,4/7/2022,1,427,22809,5018,3/22/2022
2287,158427,Stayed,4/3/2022,4/7/2022,1,427,18195,4003,3/22/2022
2288,158427,Stayed,4/2/2022,4/5/2022,1,427,13841,3045,3/22/2022
2291,158427,Stayed,4/3/2022,4/4/2022,1,427,4614,1015,3/22/2022
2432,162890,Cancelled,3/25/2022,3/26/2022,1,33,2469,523,3/22/2022
2436,163241,Stayed,3/22/2022,3/23/2022,1,33,1884,398,3/22/2022
2176,168544,Stayed,3/22/2022,3/26/2022,1,83,10884,2302,3/22/2022
2219,184825,No Show,3/22/2022,3/23/2022,1,220,1754,446,3/22/2022
2418,190208,Cancelled,3/22/2022,3/23/2022,1,21,1884,398,3/22/2022
2022,193036,Cancelled,4/7/2022,4/10/2022,1,88,11076,2343,3/22/2022
2480,198706,Cancelled,3/25/2022,3/26/2022,1,13,2274,481,3/22/2022
2585,3207,Stayed,3/23/2022,3/24/2022,1,346,2079,440,3/23/2022
2379,27492,No Show,3/23/2022,3/24/2022,1,187,3119,660,3/23/2022
2780,30923,Cancelled,3/31/2022,4/3/2022,2,956,21700,5509,3/23/2022
2130,31412,Stayed,3/23/2022,3/24/2022,1,161,1949,413,3/23/2022
2386,42484,Stayed,3/23/2022,3/24/2022,1,62,1949,429,3/23/2022
2349,51367,Stayed,3/23/2022,3/24/2022,1,25,2802,712,3/23/2022
2307,54842,Cancelled,3/23/2022,3/27/2022,1,817,22417,5768,3/23/2022
2308,54842,Stayed,3/23/2022,3/27/2022,1,817,21897,5558,3/23/2022
2129,57801,Cancelled,3/24/2022,3/25/2022,1,161,2179,461,3/23/2022
2394,63053,Cancelled,3/24/2022,3/31/2022,1,548,21631,4576,3/23/2022
2944,78365,Stayed,3/23/2022,3/24/2022,1,619,2209,468,3/23/2022
2792,81387,Stayed,4/12/2022,4/15/2022,1,226,8385,0,3/23/2022
2230,84287,Cancelled,3/24/2022,3/25/2022,1,315,3189,674,3/23/2022
2522,86555,Stayed,3/23/2022,3/24/2022,1,955,1885,399,3/23/2022
2840,88846,Stayed,3/25/2022,3/26/2022,1,111,2924,618,3/23/2022
2187,99817,Stayed,3/24/2022,3/25/2022,1,244,2678,567,3/23/2022
2229,101173,Stayed,3/24/2022,3/25/2022,1,315,3016,638,3/23/2022
2521,110256,Stayed,3/23/2022,3/24/2022,1,955,1781,377,3/23/2022
2370,111950,Cancelled,3/24/2022,3/25/2022,1,960,2197,465,3/23/2022
2892,115308,Cancelled,3/24/2022,3/27/2022,1,44,7274,1539,3/23/2022
2909,116513,Stayed,3/23/2022,3/24/2022,1,677,1386,305,3/23/2022
2815,132149,Stayed,4/5/2022,4/7/2022,1,800,7374,1623,3/23/2022
2851,132187,Stayed,3/23/2022,3/24/2022,1,59,1494,316,3/23/2022
2862,140493,No Show,3/23/2022,3/24/2022,2,162,5452,1154,3/23/2022
2294,142836,Cancelled,3/23/2022,3/24/2022,1,99,6174,1568,3/23/2022
2549,147059,Stayed,3/23/2022,3/24/2022,2,181,3377,715,3/23/2022
2055,161917,Stayed,3/23/2022,3/24/2022,1,468,2491,527,3/23/2022
2115,163829,Stayed,3/25/2022,3/27/2022,1,86,5299,1121,3/23/2022
2958,170764,Cancelled,3/25/2022,3/26/2022,1,853,3964,838,3/23/2022
2925,186694,Stayed,3/23/2022,3/24/2022,2,646,6040,1329,3/23/2022
2583,3207,Stayed,3/24/2022,3/25/2022,1,346,2144,472,3/24/2022
2518,6636,Stayed,3/26/2022,3/27/2022,1,955,1704,361,3/24/2022
2669,9386,Cancelled,3/24/2022,3/25/2022,1,522,2014,426,3/24/2022
2816,10362,Stayed,3/24/2022,3/25/2022,1,800,3552,751,3/24/2022
2908,11931,Stayed,3/24/2022,3/25/2022,1,677,1899,402,3/24/2022
2205,15445,Stayed,3/24/2022,3/25/2022,1,856,4484,948,3/24/2022
2886,21694,Stayed,3/25/2022,3/26/2022,1,287,2404,508,3/24/2022
2921,22380,Stayed,3/24/2022,3/25/2022,1,742,2404,508,3/24/2022
2536,25162,Cancelled,3/25/2022,3/26/2022,1,515,3509,743,3/24/2022
2153,26389,Stayed,3/24/2022,3/25/2022,1,154,2209,468,3/24/2022
2207,33838,Stayed,3/24/2022,3/25/2022,1,978,3899,990,3/24/2022
2208,33838,Cancelled,3/24/2022,3/25/2022,1,978,3899,990,3/24/2022
2409,36923,Stayed,3/25/2022,3/26/2022,1,74,3509,743,3/24/2022
2460,36923,No Show,3/25/2022,3/26/2022,1,305,2664,563,3/24/2022
2791,48663,Stayed,4/29/2022,4/30/2022,1,226,3055,0,3/24/2022
2931,52795,Stayed,3/25/2022,3/26/2022,1,813,3509,0,3/24/2022
2916,55389,Stayed,3/24/2022,3/25/2022,1,594,2285,580,3/24/2022
2433,59752,Stayed,3/24/2022,3/25/2022,1,33,1689,358,3/24/2022
2698,64380,Stayed,3/27/2022,4/1/2022,1,808,10719,2721,3/24/2022
2685,76893,Cancelled,3/25/2022,3/26/2022,1,483,2274,0,3/24/2022
2403,77061,Stayed,4/12/2022,4/13/2022,1,74,2859,605,3/24/2022
2520,97561,Cancelled,3/24/2022,3/25/2022,1,955,1661,365,3/24/2022
2828,98876,Stayed,3/25/2022,3/26/2022,1,188,3249,825,3/24/2022
2628,101625,Stayed,3/24/2022,3/25/2022,1,364,1884,398,3/24/2022
2891,115308,Stayed,3/24/2022,3/25/2022,1,44,1754,371,3/24/2022
2674,129377,Stayed,3/24/2022,3/26/2022,1,655,5132,1086,3/24/2022
2768,137032,Stayed,3/24/2022,3/25/2022,1,139,1594,338,3/24/2022
2898,144682,Stayed,3/24/2022,3/26/2022,1,772,7927,2012,3/24/2022
2068,160482,Cancelled,3/25/2022,3/26/2022,1,486,3314,729,3/24/2022
2739,165340,Stayed,4/27/2022,4/29/2022,3,724,16232,3434,3/24/2022
2740,165340,Stayed,4/27/2022,4/28/2022,3,724,8116,1717,3/24/2022
2742,167196,Cancelled,3/24/2022,3/25/2022,1,724,2116,448,3/24/2022
2713,170764,No Show,4/1/2022,4/2/2022,1,345,3644,925,3/24/2022
2318,171359,Stayed,3/24/2022,3/25/2022,1,301,3379,715,3/24/2022
2924,186694,Stayed,3/24/2022,3/26/2022,1,646,9370,2061,3/24/2022
2166,196829,Stayed,3/26/2022,3/31/2022,1,612,8899,1882,3/24/2022
2784,197706,Cancelled,3/25/2022,3/26/2022,1,407,6239,1373,3/24/2022
2003,199763,Cancelled,3/24/2022,3/25/2022,1,252,2652,561,3/24/2022
2478,2261,Stayed,3/27/2022,3/28/2022,1,13,2014,512,3/25/2022
2519,2577,Stayed,3/26/2022,3/27/2022,1,955,2101,444,3/25/2022
2278,2861,Cancelled,3/25/2022,3/26/2022,1,73,4484,948,3/25/2022
2673,6513,Stayed,3/25/2022,3/26/2022,1,655,3054,646,3/25/2022
2645,9298,Cancelled,3/25/2022,3/26/2022,1,58,2859,605,3/25/2022
2709,11069,Stayed,3/25/2022,3/26/2022,1,693,3444,728,3/25/2022
2327,28245,Cancelled,5/23/2022,5/25/2022,2,296,14555,3202,3/25/2022
2556,57736,Cancelled,4/1/2022,4/5/2022,1,848,11092,2440,3/25/2022
2679,62188,Cancelled,3/25/2022,3/27/2022,1,478,6042,1278,3/25/2022
2494,69202,Stayed,3/25/2022,3/26/2022,1,207,2534,536,3/25/2022
2719,81775,No Show,4/6/2022,4/7/2022,1,704,2674,565,3/25/2022
2222,111743,Cancelled,3/25/2022,3/26/2022,1,220,2014,426,3/25/2022
2890,115308,Stayed,3/25/2022,3/27/2022,1,44,5262,1335,3/25/2022
2558,123857,Stayed,3/25/2022,3/26/2022,1,131,2794,591,3/25/2022
2178,141329,No Show,3/25/2022,3/26/2022,1,83,3501,740,3/25/2022
2702,185711,Stayed,3/25/2022,3/26/2022,1,703,3249,688,3/25/2022
2228,188854,Stayed,3/27/2022,3/28/2022,1,315,3296,697,3/25/2022
2761,188922,Stayed,3/25/2022,3/26/2022,2,697,5457,1155,3/25/2022
2762,188922,Cancelled,3/25/2022,3/26/2022,1,697,3379,715,3/25/2022
2227,189735,Stayed,4/18/2022,4/19/2022,1,315,3050,646,3/25/2022
2883,2583,Stayed,3/27/2022,3/28/2022,1,685,1819,385,3/26/2022
2623,3177,Stayed,3/26/2022,3/27/2022,1,77,2050,433,3/26/2022
2600,4121,No Show,3/26/2022,3/27/2022,1,176,2314,490,3/26/2022
2896,9330,Cancelled,3/27/2022,3/30/2022,1,772,9029,1910,3/26/2022
2897,9330,Stayed,3/26/2022,3/27/2022,1,772,2794,591,3/26/2022
2599,13091,Stayed,3/27/2022,3/28/2022,1,176,2300,486,3/26/2022
2601,13091,Stayed,3/26/2022,3/27/2022,1,176,2245,475,3/26/2022
2310,13982,Cancelled,3/30/2022,3/31/2022,1,301,2664,677,3/26/2022
2195,15976,Cancelled,3/28/2022,3/29/2022,1,757,2460,520,3/26/2022
2493,18465,Stayed,3/26/2022,3/27/2022,1,207,2469,523,3/26/2022
2813,19274,No Show,3/27/2022,3/30/2022,1,335,10979,2787,3/26/2022
2557,20992,Stayed,3/26/2022,3/27/2022,1,131,2079,440,3/26/2022
2506,55794,Cancelled,3/27/2022,3/28/2022,1,629,1364,288,3/26/2022
2126,57801,Stayed,3/26/2022,3/27/2022,1,161,1993,421,3/26/2022
2357,63511,Stayed,3/26/2022,3/27/2022,1,366,1912,405,3/26/2022
2627,64360,Cancelled,3/28/2022,3/29/2022,1,364,2664,563,3/26/2022
2906,64828,Cancelled,3/27/2022,3/28/2022,1,677,1934,409,3/26/2022
2907,64828,Stayed,3/26/2022,3/27/2022,1,677,2075,439,3/26/2022
2017,66762,Stayed,4/1/2022,4/2/2022,1,109,3249,688,3/26/2022
2373,103992,Stayed,3/28/2022,3/29/2022,1,579,1819,462,3/26/2022
2213,128523,Cancelled,3/26/2022,3/27/2022,1,888,3388,717,3/26/2022
2672,129377,Stayed,3/26/2022,3/27/2022,1,655,2599,550,3/26/2022
2127,134930,Cancelled,3/26/2022,3/31/2022,1,161,9237,1954,3/26/2022
2340,136094,Cancelled,3/27/2022,3/28/2022,1,716,3509,772,3/26/2022
2569,166113,Stayed,3/26/2022,3/27/2022,1,653,1819,385,3/26/2022
2505,187982,Stayed,3/27/2022,3/28/2022,1,629,1624,358,3/26/2022
2001,189314,Cancelled,4/2/2022,4/3/2022,1,252,3215,680,3/26/2022
2668,195442,Stayed,3/27/2022,3/28/2022,1,522,1819,385,3/26/2022
2479,197733,Stayed,3/26/2022,3/27/2022,1,13,2404,508,3/26/2022
2708,11069,Stayed,3/27/2022,3/28/2022,1,693,2599,550,3/27/2022
2050,47827,Stayed,3/27/2022,3/28/2022,1,468,2491,527,3/27/2022
2124,57801,Stayed,3/27/2022,3/28/2022,1,161,1639,347,3/27/2022
2408,60327,Cancelled,3/27/2022,3/28/2022,1,74,2209,468,3/27/2022
2431,70262,Stayed,3/27/2022,3/28/2022,1,33,1169,248,3/27/2022
2064,71382,Stayed,4/3/2022,4/4/2022,1,486,2664,712,3/27/2022
2429,75155,Stayed,3/28/2022,3/29/2022,1,33,1494,316,3/27/2022
2905,85588,Stayed,3/27/2022,3/28/2022,1,677,1594,338,3/27/2022
2139,87768,Stayed,3/28/2022,3/29/2022,1,248,2859,605,3/27/2022
2007,89798,Stayed,3/30/2022,4/2/2022,1,571,13190,3348,3/27/2022
2110,96585,Stayed,4/6/2022,4/7/2022,1,295,2859,629,3/27/2022
2125,98247,Stayed,3/27/2022,3/28/2022,1,161,1871,396,3/27/2022
2382,107937,Cancelled,3/28/2022,3/29/2022,1,298,2404,611,3/27/2022
2888,115308,Stayed,3/28/2022,3/29/2022,1,44,2014,426,3/27/2022
2889,115308,Stayed,3/27/2022,3/28/2022,1,44,1949,413,3/27/2022
2348,115430,Stayed,3/27/2022,3/28/2022,1,25,2891,612,3/27/2022
2827,118644,Stayed,3/28/2022,3/30/2022,1,188,4612,976,3/27/2022
2378,129675,Stayed,3/30/2022,4/1/2022,1,187,8252,1746,3/27/2022
2767,137032,Stayed,3/27/2022,3/28/2022,1,139,1763,373,3/27/2022
2644,146622,Cancelled,3/28/2022,3/29/2022,1,58,2014,426,3/27/2022
2721,148025,Stayed,3/27/2022,3/28/2022,1,704,2521,534,3/27/2022
2503,152174,Cancelled,4/3/2022,4/6/2022,1,629,5195,1099,3/27/2022
2158,169072,Stayed,3/28/2022,3/29/2022,1,84,1624,343,3/27/2022
2297,189377,Stayed,4/1/2022,4/2/2022,1,357,4549,963,3/27/2022
2826,2057,Cancelled,3/29/2022,3/30/2022,1,803,4939,1087,3/28/2022
2262,4377,Stayed,3/28/2022,3/29/2022,1,883,3588,911,3/28/2022
2459,10629,Stayed,3/28/2022,3/29/2022,1,305,1039,220,3/28/2022
2598,13091,Stayed,3/28/2022,3/29/2022,1,176,1473,311,3/28/2022
2468,13959,Stayed,3/29/2022,3/30/2022,1,449,2192,464,3/28/2022
2347,51009,Stayed,4/3/2022,4/5/2022,1,25,5837,1235,3/28/2022
2639,83178,Cancelled,5/6/2022,5/7/2022,1,58,2534,536,3/28/2022
2430,88424,Stayed,3/28/2022,3/29/2022,1,33,1364,288,3/28/2022
2267,99465,Stayed,4/9/2022,4/13/2022,1,473,10135,2230,3/28/2022
2706,99730,Cancelled,4/1/2022,4/5/2022,1,277,10847,2386,3/28/2022
2684,106867,Stayed,3/30/2022,4/1/2022,2,702,7535,1658,3/28/2022
2671,110650,Stayed,3/29/2022,3/30/2022,1,323,2079,440,3/28/2022
2175,113777,Stayed,3/28/2022,3/29/2022,1,83,1798,381,3/28/2022
2362,129595,Cancelled,4/1/2022,4/5/2022,1,370,8934,1890,3/28/2022
2369,129595,Cancelled,4/1/2022,4/5/2022,1,960,8528,1804,3/28/2022
2233,134413,Cancelled,4/1/2022,4/2/2022,1,315,4125,872,3/28/2022
2765,137032,No Show,3/28/2022,3/29/2022,1,139,1921,407,3/28/2022
2766,137032,Stayed,3/28/2022,3/29/2022,1,139,1386,294,3/28/2022
2861,140493,No Show,3/28/2022,3/29/2022,3,162,6299,1332,3/28/2022
2642,146622,Stayed,3/28/2022,3/29/2022,1,58,1819,385,3/28/2022
2643,146622,Cancelled,3/28/2022,3/29/2022,1,58,1884,398,3/28/2022
2352,147059,Cancelled,3/28/2022,3/29/2022,1,49,2404,529,3/28/2022
2738,148275,Stayed,3/28/2022,3/29/2022,1,169,1039,220,3/28/2022
2759,149015,Stayed,3/28/2022,3/29/2022,3,124,6317,1389,3/28/2022
2038,175955,Stayed,3/28/2022,3/29/2022,1,195,2022,428,3/28/2022
2882,180388,Stayed,3/29/2022,3/30/2022,1,685,1884,398,3/28/2022
2535,183580,Cancelled,3/28/2022,3/29/2022,1,515,2014,512,3/28/2022
2562,195442,Stayed,3/28/2022,3/29/2022,1,466,1495,317,3/28/2022
2426,9858,Stayed,3/29/2022,4/3/2022,1,33,7209,1525,3/29/2022
2517,29269,Stayed,3/29/2022,3/30/2022,1,955,1594,338,3/29/2022
2504,29704,Stayed,3/29/2022,3/30/2022,1,629,1754,371,3/29/2022
2809,43285,Stayed,3/30/2022,3/31/2022,1,885,2339,515,3/29/2022
2356,46975,Stayed,3/29/2022,3/30/2022,1,366,2106,446,3/29/2022
2081,52458,Stayed,3/31/2022,4/7/2022,1,402,11166,2362,3/29/2022
2678,62188,Stayed,3/30/2022,3/31/2022,1,478,2079,440,3/29/2022
2567,74860,Cancelled,4/2/2022,4/3/2022,1,653,2404,508,3/29/2022
2943,78365,Stayed,3/29/2022,3/31/2022,1,619,3637,770,3/29/2022
2810,79414,Stayed,3/29/2022,3/30/2022,1,885,2014,426,3/29/2022
2182,82881,Cancelled,4/14/2022,4/17/2022,1,106,10526,2226,3/29/2022
2805,92430,Cancelled,3/31/2022,4/1/2022,1,183,2274,481,3/29/2022
2793,100336,Stayed,3/29/2022,3/30/2022,1,226,2795,0,3/29/2022
2094,106210,Cancelled,3/30/2022,3/31/2022,1,274,2014,443,3/29/2022
2942,126588,Stayed,3/29/2022,3/30/2022,1,211,3704,783,3/29/2022
2811,127103,Stayed,3/29/2022,3/30/2022,1,885,1884,398,3/29/2022
2670,128524,Stayed,3/30/2022,3/31/2022,1,323,2079,440,3/29/2022
2186,132459,Stayed,3/29/2022,3/30/2022,1,244,1712,362,3/29/2022
2918,132542,Stayed,3/29/2022,3/30/2022,1,663,2392,607,3/29/2022
2715,141740,Stayed,3/29/2022,3/30/2022,1,345,1819,385,3/29/2022
2261,145651,Stayed,3/30/2022,3/31/2022,1,883,3588,759,3/29/2022
2641,146622,Stayed,3/29/2022,3/30/2022,1,58,1754,371,3/29/2022
2758,149015,Stayed,3/29/2022,3/30/2022,3,124,6317,1389,3/29/2022
2835,153825,Stayed,4/3/2022,4/5/2022,1,96,8577,1815,3/29/2022
2289,158427,Stayed,4/3/2022,4/5/2022,1,427,9097,2001,3/29/2022
2290,158427,Stayed,4/2/2022,4/5/2022,1,427,13322,3381,3/29/2022
2292,158427,Cancelled,4/2/2022,4/3/2022,2,427,8447,2144,3/29/2022
2417,160722,Stayed,3/29/2022,3/30/2022,1,263,1494,316,3/29/2022
2194,191727,Stayed,3/29/2022,3/30/2022,1,757,1859,472,3/29/2022
2058,192119,Stayed,4/1/2022,4/2/2022,1,194,2079,440,3/29/2022
2614,6284,Stayed,3/31/2022,4/1/2022,1,239,1888,399,3/30/2022
2741,18979,Cancelled,3/31/2022,4/2/2022,1,724,5541,1173,3/30/2022
2428,19536,Stayed,3/31/2022,4/1/2022,1,33,1786,378,3/30/2022
2860,21661,Stayed,3/30/2022,3/31/2022,1,162,2766,585,3/30/2022
2800,21716,Cancelled,4/25/2022,4/26/2022,1,267,6369,1348,3/30/2022
2063,24582,Stayed,4/1/2022,4/2/2022,1,160,2859,605,3/30/2022
2405,25479,Cancelled,4/1/2022,4/4/2022,1,74,7796,1649,3/30/2022
2597,31136,Stayed,3/30/2022,3/31/2022,1,176,1594,338,3/30/2022
2368,33558,Stayed,3/31/2022,4/1/2022,1,960,1560,343,3/30/2022
2831,49071,Stayed,4/1/2022,4/3/2022,1,117,9877,2090,3/30/2022
2123,57801,Stayed,3/30/2022,3/31/2022,1,161,1819,385,3/30/2022
2090,59986,Stayed,3/30/2022,3/31/2022,1,383,2209,468,3/30/2022
2677,62188,Cancelled,3/31/2022,4/1/2022,1,478,2014,426,3/30/2022
2957,69680,Cancelled,3/31/2022,4/1/2022,1,853,3964,838,3/30/2022
2355,99420,Stayed,3/30/2022,3/31/2022,1,366,1794,380,3/30/2022
2516,119112,Cancelled,4/2/2022,4/3/2022,1,955,2053,435,3/30/2022
2464,122482,Cancelled,3/30/2022,3/31/2022,1,37,1689,358,3/30/2022
2837,124446,Cancelled,4/3/2022,4/5/2022,1,545,10137,2145,3/30/2022
2937,126588,Stayed,3/30/2022,3/31/2022,1,211,3379,715,3/30/2022
2932,136459,Cancelled,3/30/2022,3/31/2022,1,648,1733,366,3/30/2022
2328,139495,Stayed,4/16/2022,4/18/2022,1,421,5598,1232,3/30/2022
2744,147516,Stayed,3/30/2022,3/31/2022,1,724,1871,411,3/30/2022
2757,149015,Stayed,3/30/2022,3/31/2022,3,124,6317,1389,3/30/2022
2066,149163,Stayed,3/30/2022,3/31/2022,1,486,1754,371,3/30/2022
